lat,lon,name
3.1764241,101.6993415,Mee Bandung House (Muar)
3.1764224,101.699189,Restoran Haslam
11.64283,92.74656,The Waves
11.6586054,92.7313059,Island Arcade
11.9848843,92.9521467,Mahua
11.6717046,92.7465694,New Light House
3.2035127,101.7365065,Neo Steamboat
3.0757887,101.5501067,Geng's Corner
3.0762194,101.5501687,Restoran Sri TTDI
3.0714623,101.5181799,Nando's
13.7444202,100.5318788,ฮาร์ดร็อค คาเฟ่ กรุงเทพ
3.0867831,101.542066,Pizza Hut
3.1635342,101.6486202,Souled Out
12.9419779,100.8850018,Toscana Trattoria Pizzeria
12.9386303,100.8837535,Star Dice
12.9370621,100.8845625,Chalet Suisse
12.9362504,100.8848683,Olala Restaurant
12.9363881,100.8861613,Savoey Seafood
12.9373445,100.8832989,Pink Lady
12.9372849,100.8831892,Mr. 99
12.9315944,100.8824665,Nongjai Restaurant
12.9318688,100.8822645,DaDa
12.930946,100.8806315,Alborz
12.9310488,100.8805011,Tandoori House
12.9446394,100.8883909,P.I.C. Super Food
12.945923,100.8897269,Fuji
12.946211,100.8896803,MK Restaurants
12.9491711,100.888815,Nongjai 2
12.950961,100.8893441,Gayarang
12.9438073,100.8869817,Full House
12.9439105,100.8874054,PIC Kitchen
12.9455279,100.8878392,Chimaki
12.9461391,100.887768,Sala Thai
12.9469825,100.8868509,Somsakdi's Restaurant
12.9474985,100.8849277,Gullivers
12.9449358,100.8849741,BaBooNa
12.9426826,100.8849191,Dillii Haat
12.9304416,100.879405,Le Petrus
12.9297763,100.8797496,Da Max
12.9346568,100.8831616,Pan Pan
12.9283324,100.8787184,Nam Sing
2.2507801,102.835945,Mee Goreng & Sate
2.1581522,102.78312,Ikan Bakar D'Cuba Rasa
1.8587391,102.9222372,Nasi Baryani Mohd Shah
2.1568628,102.336131,Medan Ikan Bakar Pernu-Umbai
2.1550954,102.3381809,Perkampungan Ikan Bakar Terapung Umbai
2.1596195,102.3169558,Medan Ikan Bakar Telok Mas
1.3259906,103.4429977,Restoran Hj Salleh
12.9278615,100.8762047,Malibu
12.9252424,100.8724981,Marine Seafood
12.9284994,100.8761201,Baywatch Restaurant
12.9271606,100.8741451,Tankay Seafood
12.9267982,100.8736238,King Seafood
12.9424998,100.886604,Han Woo Ri
12.9423292,100.8879387,Samurai Sushi
17.0308463,99.7031545,
2.5081884,102.8210606,Segamat Bakery
2.5087392,102.8213913,Restoran Lembah Beringin
2.5031406,102.8210736,Pizza Hut
3.1767437,101.7030268,Food stalls
3.1809027,101.7063194,Food stalls
12.5769359,122.2685778,Romblon Deli
12.576873,122.2686731,Republika Cafe
13.7281063,100.5331414,Zen
13.7279705,100.5332622,Coyote
13.7271473,100.5341514,Three on Convent
13.7277058,100.5354816,The Papaya
13.7268964,100.5367763,Zanotti
13.7265149,100.5366371,Le Siam
13.7262883,100.5371553,Le Table de Tee
13.7263057,100.5376914,Aubergine
13.7269776,100.5416951,The Front Page
13.7284621,100.5416099,Lumpini Food Court
13.7263293,100.5398514,บิทเทอร์แมน
7.0701426,125.6141092,Chippens Buffet
3.0584709,101.5067781,Restoran RnS D'Corner
14.3111906,121.0722173,Pizza Hut
2.9637618,101.7552787,Hassan Cafe
2.9634706,101.7516671,San Francisco Pizza
2.9916825,101.790393,Restoran Al Sinar
14.0847401,121.1501834,
14.5389847,120.9790804,Hooters
2.7505198,101.4449062,Sri Bayu Seafood
2.1478956,102.6988039,R&R Pagoh (Utara)
14.5510961,121.0263456,Tony Roma's
10.3127392,123.8903028,Yayoy's Grill & Resto Bar
10.3128918,123.8902456,STK ta Bay
15.1206025,105.8094258,
3.327894,99.1582605,"RM Simpang Raya, T. Tinggi"
3.3274741,99.158209,"Restoran India, T. Tinggi"
3.3307138,99.1600602,"RM Saiyo, T. Tinggi"
13.6512144,100.4862942,4x4
14.6002297,120.9842488,Ma Mon Luk
2.0790728,102.5230581,Medan Ikan Bakar Parit Karang
14.5364121,120.9791736,Seafood Island
14.1264269,120.9679027,Moon Garden
18.7915608,98.9966779,New Boomerang
3.2257524,101.3046654,Ikan Bakar Pantai Jeram
15.0305518,120.6751938,Razon's
14.6082709,121.0385089,Mien San Noodle House
14.6082267,121.0386637,Happy Valley Noodle House
13.7585554,100.4959363,Smiths Bar
3.0905732,101.5447787,Restoran Jom Lepak
15.175707,120.5176622,
14.5237259,121.0001701,Airport Juan
15.1817005,120.521854,
15.1814315,120.5432873,Lomi House
3.0510007,101.5387054,Satay Pak Ngah
3.0488793,101.5354341,Restaurant Munawwar
3.045326,101.5176505,Bob's Corner
3.0907313,101.5443763,Ali's Corner
