lat,lon,name
14.527372,120.9972752,McDonald's
14.5323476,120.9971323,Bentot
14.5372272,121.0012537,McDonald's
14.5349744,120.993489,Chowking
14.5322804,120.9945418,KFC
14.5322567,120.9942932,Jollibee
14.5665822,121.0132013,Chowking
14.5475641,120.9987977,McDonald's
11.9828266,121.9076666,
11.7019152,122.36725,Chowking
30.2565905,120.1597236,肯德基 KFC
30.2790884,120.1207813,肯德基
30.2721677,120.1582161,麦当劳
30.2720719,120.1623511,Papa John's
30.2721298,120.1624612,肯德基
30.2882201,120.157217,肯德基
30.2886644,120.1568887,麦当劳
30.2804145,120.1422318,麦当劳
30.26675,120.1593858,必胜客
25.0151332,121.3059491,肯德基 (KFC)
25.020623,121.3034925,麥當勞
30.2529091,120.1656973,KFC
30.285467,120.1483123,肯德基
21.0390983,105.8480778,Bò Nầm Nướng
30.3125773,120.1437255,肯德基
2.9917474,101.7887923,KFC
30.2618552,120.2027264,肯德基
2.5046166,102.8233465,Marrybrown
2.5040081,102.8227703,KFC
30.2692043,120.1641937,赛百味
14.5313741,121.021094,Jollibee
2.9913905,101.7947533,KFC
14.5628388,120.9953091,Jollibee
3.0439548,101.5181468,KFC
3.0443014,101.5179697,McDonald's
35.917064,139.593508,Freshness Burger
14.5349273,121.0483338,McDonald's
14.1680845,121.2435443,Zark's Burgers
14.545361,120.9916848,Jollibee
14.5582116,121.0449698,Chooks to Go
14.6538459,121.0540025,Jollibee
14.4318721,121.0140749,Jollibee
14.5791263,121.1351505,Tropical Hut Hamburger
14.5576553,121.0231137,McDonald's
14.4618281,120.9625608,Jollibee
14.5503625,121.0509495,Krispy Kreme
14.4447029,120.9940848,Jollibee
14.5541303,121.0482454,McDonald's
14.6302016,120.9958439,Jollibee
14.5885525,121.0438892,Goldilocks
14.5483004,121.015404,Brothers Burger
14.6296916,120.9957025,KFC
14.638491,121.0313343,Pancit Malabon
14.569674,121.0247195,Jollibee
14.5731793,121.0473591,Wendy's
14.7635657,120.963531,Jollibee
14.5525976,121.014762,Yellow Cab
14.6768716,121.0323511,McDonald's
14.5002819,120.9968334,Jollibee
14.5501827,121.0515374,Brother's Burger
14.6087067,121.0172824,Pan De Manila
14.4277347,121.0239892,Yellow Cab Pizza
14.6536396,121.0535407,McDonald's
14.559851,121.0120055,McDonald's
14.6313251,120.9991199,McDonald's
14.5780325,120.9874666,Wendy's
14.4602715,120.9431628,BC2 Digman Halohalo
14.6311033,121.0461421,Jollibee
14.4515328,120.9773401,Jollibee
14.6217179,121.0496735,Chowking
14.5086881,121.033558,Inasal
14.5595131,121.0165292,Brothers Burger
14.5323427,120.9947342,Jollibee
14.7062195,121.0699436,Jollibee
14.5315819,120.9970027,Jollibee
3.0656375,101.4887152,Marrybrown
22.9063507,120.2662715,
2.5034003,102.8217366,McDonald's
35.895513,139.633486,マクドナルド
14.6346562,121.0585925,Jollibee
2.2698368,102.5415798,KFC
35.6675559,139.7573538,McDonald's
35.610855,140.1164229,マクドナルド
14.5371681,121.0010276,Chowking
18.5879226,98.4863408,
3.0365141,101.7063618,KFC
3.0367632,101.7063994,Dunkin' Donuts
35.9722587,139.7364502,マクドナルド
35.6277244,139.3843335,モスバーガー
35.6320286,139.3285563,MOS burger
30.254438,120.1285763,KFC
39.9217876,116.4736839,麦当劳
39.9754108,116.3375568,永和大王
3.1329218,101.6722804,McDonald's
35.5576327,139.3553488,松屋
35.5842486,139.4813675,餃子の王将
35.3162651,139.5501609,ちよだ鮨
3.0782062,101.5467776,Dunkin' Donuts
14.6404253,121.0742868,KFC
14.5812374,121.1759879,KFC
40.0313169,116.31345,三元梅园
40.0287913,116.3071623,KFC
14.6217162,121.1083796,Jollibee
2.9438005,101.8448577,KFC
3.1003533,101.7220885,KFC
14.6395276,121.0308109,Jollibee
14.6444999,121.0498071,McDonald's
35.1467665,136.9028844,にぎりたて
35.5966302,140.1358503,くら寿司
